"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1982/1983","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4248","","","","0"
"1983/1984","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4499","","","","0"
"1984/1985","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4990","","","","0"
"1985/1986","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4402","","","","0"
"1986/1987","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","4339","","","","0"
"1987/1988","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3308","","","","0"
"1988/1989","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3218","","","","0"
"1989/1990","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3325","","","","0"
"1990/1991","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","3365","","","","0"
"1991/1992","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","6929","","","","0"
"1992/1993","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","7005","","","","0"
"1993/1994","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","6675","","","","0"
"1994/1995","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","6171","","","","0"
"1995/1996","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","5846","","","","0"
"1996/1997","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","10249","","","","0"
"1997/1998","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11200","","","","0"
"1998/1999","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11404","","","","0"
"1999/2000","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12999","","","","0"
"2000/2001","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12177","","","","0"
"2001/2002","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12982","","","","0"
"2002/2003","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12894","","","","0"
"2003/2004","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","14095","","","","0"
"2004/2005","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12130","","","","0"
"2005/2006","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","10615","","","","0"
"2006/2007","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12876","","","","0"
"2007/2008","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12266","","","","0"
"2008/2009","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11637","","","","0"
"2009/2010","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11475","","","","0"
"2010/2011","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12272","","","","0"
"2011/2012","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12919","","","","0"
"2012/2013","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12623","","","","0"
"2013/2014","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","12331","","","","0"
"2014/2015","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11543","","","","0"
"2015/2016","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","11659","","","","0"
"2016/2017","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","13963","","","","0"
"2017/2018","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","10918","","","","0"
"2018/2019","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","9050","","","","0"
"2019/2020","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","7141","","","","0"
"2020/2021","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","5513","","","","0"
"2021/2022","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","9733","","","","0"
"2022/2023","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","10072","","","","0"
"2023/2024","British Columbia","2016A000259","Net emigration","Persons","249","units","0","v1566834753","11.13","10369","","","","0"
"1971/1972","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","285","","","","0"
"1972/1973","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","778","","","","0"
"1973/1974","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-212","","","","0"
"1974/1975","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","774","","","","0"
"1975/1976","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-311","","","","0"
"1976/1977","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-211","","","","0"
"1977/1978","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-309","","","","0"
"1978/1979","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","770","","","","0"
"1979/1980","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","1452","","","","0"
"1980/1981","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","1343","","","","0"
"1981/1982","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","1377","","","","0"
"1982/1983","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","94","","","","0"
"1983/1984","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","723","","","","0"
"1984/1985","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","758","","","","0"
"1985/1986","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","4751","","","","0"
"1986/1987","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","3409","","","","0"
"1987/1988","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","6465","","","","0"
"1988/1989","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","9971","","","","0"
"1989/1990","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","7074","","","","0"
"1990/1991","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-3294","","","","0"
"1991/1992","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-1338","","","","0"
"1992/1993","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-4140","","","","0"
"1993/1994","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-1944","","","","0"
"1994/1995","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","2555","","","","0"
"1995/1996","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","5470","","","","0"
"1996/1997","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","2816","","","","0"
"1997/1998","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","-1274","","","","0"
"1998/1999","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","4185","","","","0"
"1999/2000","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","3723","","","","0"
"2000/2001","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","6858","","","","0"
"2001/2002","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","8155","","","","0"
"2002/2003","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","6345","","","","0"
"2003/2004","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","2637","","","","0"
"2004/2005","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","5711","","","","0"
"2005/2006","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","4858","","","","0"
"2006/2007","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","8328","","","","0"
"2007/2008","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","11119","","","","0"
"2008/2009","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","17683","","","","0"
"2009/2010","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","11174","","","","0"
"2010/2011","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","2011","","","","0"
"2011/2012","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","14031","","","","0"
"2012/2013","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","10734","","","","0"
"2013/2014","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units","0","v29768569","11.12","11603","","","","0"
