"REF_DATE","GEO","DGUID","Release","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-04-16","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1207","","","","0"
"2016-04-23","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1259","","","","0"
"2016-04-30","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1240","","","","0"
"2016-05-07","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1271","","","","0"
"2016-05-14","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1221","","","","0"
"2016-05-21","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1189","","","","0"
"2016-05-28","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1178","","","","0"
"2016-06-04","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1114","","","","0"
"2016-06-11","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1097","","","","0"
"2016-06-18","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1149","","","","0"
"2016-06-25","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1198","","","","0"
"2016-07-02","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1135","","","","0"
"2016-07-09","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1092","","","","0"
"2016-07-16","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1124","","","","0"
"2016-07-23","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1088","","","","0"
"2016-07-30","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1146","","","","0"
"2016-08-06","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1113","","","","0"
"2016-08-13","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1128","","","","0"
"2016-08-20","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1171","","","","0"
"2016-08-27","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1098","","","","0"
"2016-09-03","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1099","","","","0"
"2016-09-10","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1107","","","","0"
"2016-09-17","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1120","","","","0"
"2016-09-24","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1107","","","","0"
"2016-10-01","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1142","","","","0"
"2016-10-08","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1169","","","","0"
"2016-10-15","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1219","","","","0"
"2016-10-22","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1250","","","","0"
"2016-10-29","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1238","","","","0"
"2016-11-05","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1279","","","","0"
"2016-11-12","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1196","","","","0"
"2016-11-19","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1234","","","","0"
"2016-11-26","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1207","","","","0"
"2016-12-03","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1235","","","","0"
"2016-12-10","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1158","","","","0"
"2016-12-17","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1290","","","","0"
"2016-12-24","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1309","","","","0"
"2016-12-31","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1435","","","","0"
"2017-01-07","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1507","","","","0"
"2017-01-14","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1422","","","","0"
"2017-01-21","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1492","","","","0"
"2017-01-28","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1465","","","","0"
"2017-02-04","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1375","","","","0"
"2017-02-11","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1447","","","","0"
"2017-02-18","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1398","","","","0"
"2017-02-25","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1423","","","","0"
"2017-03-04","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1324","","","","0"
"2017-03-11","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1383","","","","0"
"2017-03-18","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1350","","","","0"
"2017-03-25","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1375","","","","0"
"2017-04-01","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1359","","","","0"
"2017-04-08","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1338","","","","0"
"2017-04-15","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1332","","","","0"
"2017-04-22","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1253","","","","0"
"2017-04-29","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1239","","","","0"
"2017-05-06","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1237","","","","0"
"2017-05-13","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1291","","","","0"
"2017-05-20","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1246","","","","0"
"2017-05-27","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1123","","","","0"
"2017-06-03","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1164","","","","0"
"2017-06-10","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1176","","","","0"
"2017-06-17","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1144","","","","0"
"2017-06-24","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1169","","","","0"
"2017-07-01","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1149","","","","0"
"2017-07-08","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1128","","","","0"
"2017-07-15","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1152","","","","0"
"2017-07-22","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1085","","","","0"
"2017-07-29","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1126","","","","0"
"2017-08-05","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1124","","","","0"
"2017-08-12","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1115","","","","0"
"2017-08-19","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1106","","","","0"
"2017-08-26","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1105","","","","0"
"2017-09-02","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1111","","","","0"
"2017-09-09","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1180","","","","0"
"2017-09-16","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1151","","","","0"
"2017-09-23","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1131","","","","0"
"2017-09-30","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1225","","","","0"
"2017-10-07","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1172","","","","0"
"2017-10-14","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1230","","","","0"
"2017-10-21","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1179","","","","0"
"2017-10-28","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1214","","","","0"
"2017-11-04","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1258","","","","0"
"2017-11-11","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1269","","","","0"
"2017-11-18","Quebec, place of occurrence","2016A000224","May 11th, 2023","Number of deaths","Number","223","units","0","v1545660938","6.36.1","1294","","","","0"
